datasheet_id,line,line_in_wargear,dice,name,description,range,type,A,BS_WS,S,AP,D
42,4,0,,Twin big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,5,5,0,1
42,5,0,,Klaw of Mork â€“ strike,,Melee,Melee,4,3,18,-3,6
42,6,0,,Klaw of Mork â€“ sweep,,Melee,Melee,12,3,8,-1,2
43,1,0,,Deffstorm mega-shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 10</a>",36,Ranged,20,5,6,-1,1
43,2,0,,Rokkit launcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,5,9,-2,3
43,3,0,,Skorcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
43,4,0,,Twin big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,5,5,0,1
43,5,0,,Klaw of Gork â€“ strike,,Melee,Melee,5,3,18,-3,6
43,6,0,,Klaw of Gork â€“ sweep,,Melee,Melee,15,3,8,-1,2
44,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,5,5,0,1
44,2,0,,Deffgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",48,Ranged,2,6,8,-1,2
44,3,0,,Kustom mega-blasta,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",24,Ranged,3,5,9,-2,D6
44,4,0,,Rokkit launcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,5,9,-2,3
44,5,0,,Close combat weapon,,Melee,Melee,2,3,4,0,1
45,1,0,,Snazzgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,5,6,-1,2
45,2,0,,Choppa,,Melee,Melee,4,3,5,-1,1
46,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,5,5,0,1
46,2,0,,Deffkannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,3D6,5,14,-3,D6
46,3,0,,Skorcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
46,4,0,,Supa-gatler,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,20,5,7,-1,2
46,5,0,,Supa-rokkits,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",100,Ranged,D6,5,12,-3,D6+2
46,6,0,,Twin big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,5,5,0,1
46,7,0,,Mega-choppa â€“ strike,,Melee,Melee,6,3,24,-5,10
46,8,0,,Mega-choppa â€“ sweep,,Melee,Melee,18,3,10,-2,3
49,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,4,5,0,1
49,2,0,,Grotzooka,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",18,Ranged,D3+3,4,6,0,1
49,3,0,,Kustom mega-blasta,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",24,Ranged,2,4,9,-2,D6
49,4,0,,Rokkit launcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,4,9,-2,3
49,5,0,,Skorcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
49,6,0,,Ramshackle hull,,Melee,Melee,3,5,6,0,1
50,1,0,,Mega-tank weapons,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 10</a>",18,Ranged,10,4,5,0,1
50,2,0,,Twin big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,3,4,5,0,1
50,3,0,,Twin grotzooka,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,D3+3,4,6,0,1
50,4,0,,Twin kustom mega-blasta,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,2,4,9,-2,D6
50,5,0,,Twin rokkit launcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,D3,4,9,-2,3
50,6,0,,Twin skorcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,5,-1,1
50,7,0,,Armoured hull,,Melee,Melee,6,4,4,0,1
51,1,0,,Kannon â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D6,5,5,0,1
51,2,0,,Kannon â€“ shell,,36,Ranged,1,5,9,-2,D6
51,3,0,,Gorinâ€™ horns â€“ strike,,Melee,Melee,4,3,12,-2,D6
51,4,0,,Gorinâ€™ horns â€“ sweep,,Melee,Melee,8,3,9,-1,2
52,1,0,,Killkannon,,24,Ranged,D6+3,5,9,-2,2
52,2,0,,Dread killsaw,,Melee,Melee,4,3,14,-3,4
52,3,0,,Dread rippa klaw,,Melee,Melee,6,3,12,-2,3
52,4,0,,Stompy feet,,Melee,Melee,4,3,7,0,1
53,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,5,5,0,1
53,2,0,,Lifta-droppa,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>",36,Ranged,4,5,6,-3,D6+1
53,3,0,,Rokkit launcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,5,9,-2,3
53,4,0,,Deff rolla,,Melee,Melee,6,3,9,-1,2
53,5,0,,Grabbinâ€™ klaw,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,2,3,8,-2,2
53,6,0,,Tracks and wheels,,Melee,Melee,6,4,8,0,1
53,7,0,,Wreckinâ€™ ball,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,1,4,10,0,D6
54,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,5,5,0,1
54,2,0,,Kannon â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D6,5,5,0,1
54,3,0,,Kannon â€“ shell,,36,Ranged,1,5,9,-2,D6
54,4,0,,Supa-kannon â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D6+3,5,5,0,1
54,5,0,,Supa-kannon â€“ shell,,36,Ranged,1,5,9,-2,D3+3
54,6,0,,Armoured hull,,Melee,Melee,3,4,6,0,1
55,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,5,5,0,1
55,2,0,,Supa-kannon â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D6+3,5,5,0,1
55,3,0,,Supa-kannon â€“ shell,,36,Ranged,1,5,9,-2,D3+3
55,4,0,,Spiked ram,,Melee,Melee,3,4,8,0,1
56,1,0,,Bursta kannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,3D6,5,14,-2,3
56,2,0,,Giga shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,30,5,6,-1,1
56,3,0,,Skorcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
56,4,0,,Twin big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,3,5,5,0,1
56,5,0,,Reinforced ram,,Melee,Melee,8,4,9,-1,2
57,1,0,,Big shoota,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",36,Ranged,3,5,5,0,1
57,2,0,,Deffgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",48,Ranged,2,5,8,-1,2
57,3,0,,Kustom mega-blasta,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",24,Ranged,3,5,9,-2,D6
57,4,0,,Rattler kannon,,24,Ranged,6,5,6,-1,1
57,5,0,,Rokkit launcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,5,9,-2,3
57,6,0,,Skorcha,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
57,7,0,,Armoured hull,,Melee,Melee,3,4,6,0,1
59,1,0,,Kannon â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D6,5,5,0,1
59,2,0,,Kannon â€“ shell,,36,Ranged,1,5,9,-2,D6
59,3,0,,Supa-kannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",60,Ranged,2D6,5,12,-2,3
59,4,0,,Huge tusks â€“ strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,6,3,14,-3,12
59,5,0,,Huge tusks â€“ sweep,,Melee,Melee,18,3,9,-2,3
60,1,0,,Absolvor bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,5,-1,2
60,2,0,,Close combat weapon,,Melee,Melee,4,3,4,0,1
61,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
61,2,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
61,3,0,,Grav-pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3+,4,-1,2
61,4,0,,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6 ,N/A,3,0,1
61,5,0,,Inferno pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">MELTA 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",6,Ranged,1,3+,8,-4,D3
61,6,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
61,7,0,,Plasma gun â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,7,-2,1
61,8,0,,Plasma gun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,8,-3,2
61,9,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,7,-2,1
61,10,0,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,8,-3,2
61,11,0,,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
61,12,0,,Close combat weapon,,Melee,Melee,2,3,4,0,1
61,13,0,,Eviscerator,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,3,4,7,-2,2
61,14,0,,Power fist,,Melee,Melee,3,3,8,-2,2
61,15,0,,Power weapon,,Melee,Melee,4,3,5,-2,1
61,16,0,,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,3,4,8,-2,2
61,17,0,,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,5,3,4,-2,1
63,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
63,2,0,,Twin boltgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,2,3,4,0,1
63,3,0,,Astartes chainsword,,Melee,Melee,5,3,4,-1,1
64,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
64,2,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
64,3,0,,Grav-pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,-1,2
64,4,0,,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,3,0,1
64,5,0,,Inferno pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">MELTA 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",6,Ranged,1,3,8,-4,D3
64,6,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
64,7,0,,Plasma gun â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,7,-2,1
64,8,0,,Plasma gun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,8,-3,2
64,9,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,7,-2,1
64,10,0,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,8,-3,2
64,11,0,,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
64,12,0,,Close combat weapon,,Melee,Melee,2,3,4,0,1
64,13,0,,Eviscerator,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,3,4,7,-2,2
64,14,0,,Power fist,,Melee,Melee,3,3,8,-2,2
64,15,0,,Power weapon,,Melee,Melee,4,3,5,-2,1
64,16,0,,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,3,4,8,-2,2
64,17,0,,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,5,3,4,-2,1
65,1,0,,Godhammer lascannon,,48,Ranged,2,3,12,-3,D6+1
65,2,0,,Hunter-killer missile,one shot,48,Ranged,1,2,14,-3,D6
65,3,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,3,9,-4,D6
65,4,0,,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
65,5,0,,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,3,5,-1,2
65,6,0,,Armoured tracks,,Melee,Melee,6,4,8,0,1
66,1,0,,Hunter-killer missile,one shot,48,Ranged,1,2,14,-3,D6
66,2,0,,Hurricane bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 6</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,6,3,4,0,1
66,3,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,3,9,-4,D6
66,4,0,,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
66,5,0,,Twin assault cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,6,3,6,0,1
66,6,0,,Armoured tracks,,Melee,Melee,6,4,8,0,1
67,1,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
67,2,0,,Godhammer lascannons,,48,Ranged,2,3,12,-3,D6+1
67,3,0,,Grav-cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>",24,Ranged,3,3,6,-1,3
67,4,0,,Hunter-killer missile,one shot,48,Ranged,1,2,14,-3,D6
67,5,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,3,9,-4,D6
67,6,0,,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
67,7,0,,Armoured tracks,,Melee,Melee,6,4,8,0,1
68,1,0,,Accelerator autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,3,4,8,-1,2
68,2,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
68,3,0,,Close combat weapon,,Melee,Melee,3,3,4,0,1
70,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
70,2,0,,Boltgun,,24,Ranged,2,3,4,0,1
70,3,1,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>",24,Ranged,1,4,4,0,1
70,4,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
70,5,0,,Grav-cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,3,4,6,-1,3
70,6,0,,Grav-gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 2+</a>",18,Ranged,2,3,5,-1,2
70,7,0,,Grav-pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,-1,2
70,8,0,,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">SUSTAINED HITS 1</a>",36,Ranged,3,4,5,-1,2
70,9,0,,Lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",48,Ranged,1,4,12,-3,D6+1
70,10,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
70,11,0,,Missile launcher â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",48,Ranged,D6,4,4,0,1
70,12,0,,Missile launcher â€“ krak,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",48,Ranged,1,4,9,-2,D6
70,13,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">MELTA 2</a>",18,Ranged,2,4,9,-4,D6
70,14,0,,Plasma cannon â€“ standard ,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",36,Ranged,D3 ,4,7,-2,1
70,15,0,,Plasma cannon â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>",36,Ranged,D3 ,4,8,-3,2
70,16,0,,Plasma gun â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,7,-2,1
70,17,0,,Plasma gun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,8,-3,2
70,18,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,7,-2,1
70,19,0,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,8,-3,2
70,20,0,,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 2</a>",24,Ranged,2,3,4,0,1
70,21,0,,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
70,22,0,,Close combat weapon,,Melee,Melee,2,3,4,0,1
70,23,0,,Power fist,,Melee,Melee,2,3,8,-2,2
70,24,0,,Power weapon,,Melee,Melee,3,3,5,-2,1
70,25,0,,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,2,4,8,-2,2
70,26,0,,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,4,3,4,-2,1
71,1,0,,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
71,2,0,,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,5,0,2
71,3,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,7,-2,1
71,4,0,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,8,-3,2
71,5,0,,Master-crafted power weapon,,Melee,Melee,4,3,5,-2,2
72,1,0,,Firefury missile batteries,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>",36,Ranged,2D6,3,6,-1,1
72,2,0,,Twin magna-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 4</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,2,3,12,-4,D6
72,3,0,,Armoured hull,"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,6,4,8,0,1
73,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,4,0,1
73,2,0,,Heavy bolt pistol ,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,2,4,-1,1
73,3,0,,Master-crafted boltgun,,24,Ranged,2,2,4,-1,2
73,4,0,,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>,<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOl</a>",12,Ranged,1,2,5,0,2
73,5,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,7,-2,1
